time (us),flowVelocityX[cm/s],secFlowVelocityX[cm/s]
93799213,-38,-72
93800213,-38,-72
93801226,-38,-72
93802265,-38,-72
93803290,-38,-72
93804240,-83,-72
93805242,-83,-72
93806250,-83,-72
93807252,-83,-72
93808258,-83,-72
93809296,-83,-72
93810279,-83,-72
93811274,-83,-72
93812265,-83,-72
93813275,-83,-72
93814271,-23,-72
93815350,-23,-72
93816285,-23,-72
93817334,-23,-72
93818378,-23,-72
93819387,-23,-72
93820382,-23,-72
93821393,-23,-72
93822538,-23,-72
93823547,-23,-72
93824541,-45,-72
93825531,-45,-72
93826604,-45,-72
93827611,-45,-72
93828626,-45,-72
93829628,-45,-72
93830724,-45,-72
93831681,-45,-72
93832674,-45,-72
93833685,-45,-72
93834692,-26,-72
93835796,-26,-72
93836719,-26,-72
93837709,-26,-72
93838717,-26,-72
93839726,-26,-72
93840721,-26,-72
93841729,-26,-72
93842801,-26,-72
93843847,-26,-72
93844798,-64,-72
93845801,-64,-72
93846803,-64,-72
93847801,-64,-72
93848847,-64,-72
93849875,-64,-72
93850855,-64,-72
93851941,-64,-72
93852948,-64,-72
93853947,-64,-72
93854956,-24,-72
93856046,-24,-72
93857028,-24,-72
93857986,-24,-72
93859000,-24,-72
93860002,-24,-72
93860998,-24,-72
93862036,-24,-72
93863024,-24,-72
93864036,-24,-65
93865024,-42,-65
93866122,-42,-65
93867128,-42,-65
93868132,-42,-65
93869178,-42,-65
93870192,-42,-65
93871143,-42,-65
93872148,-42,-65
93873156,-42,-65
93874156,-42,-65
93875158,-111,-65
93876213,-111,-65
93877184,-111,-65
93878170,-111,-65
93879170,-111,-65
93880176,-111,-65
93881180,-111,-65
93882222,-111,-65
93883260,-111,-65
93884196,-111,-65
93885225,-112,-65
93886230,-42,-65
93887322,-42,-65
93888328,-42,-65
93889405,-42,-65
93890425,-42,-65
93891411,-42,-65
93892420,-42,-65
93893428,-42,-65
93894432,-42,-65
93895470,-42,-65
93896575,-44,-65
93897480,-44,-65
93898481,-44,-65
93899527,-44,-65
93900541,-44,-65
93901537,-44,-65
93902584,-44,-65
93903563,-44,-65
93904547,-44,-65
93905548,-44,-65
93906554,-22,-65
93907562,-22,-65
93908570,-22,-65
93909578,-22,-65
93910638,-22,-65
93911581,-22,-65
93912581,-22,-65
93913587,-22,-65
93914586,-22,-65
93915634,-22,-65
93916668,-51,-65
93917606,-51,-65
93918614,-51,-65
93919661,-51,-65
93920674,-51,-65
93921672,-51,-65
93922727,-51,-65
93923771,-51,-65
93924774,-51,-65
93925774,-51,-65
93926777,-20,-65
93927779,-20,-65
93928827,-20,-65
93929848,-20,-65
93930796,-20,-65
93931977,-20,-65
93932989,-20,-65
93933984,-20,-65
93934991,-20,-65
93936072,-20,-65
93937131,-61,-65
93938073,-61,-65
93939074,-61,-65
93940071,-61,-65
93941078,-61,-65
93942119,-61,-65
93943185,-61,-65
93944132,-61,-65
93945127,-61,-65
93946137,-61,-65
93947143,-42,-65
93948146,-42,-65
93949191,-42,-65
93950174,-42,-65
93951165,-42,-65
93952166,-42,-65
93953347,-42,-65
93954353,-42,-65
93955388,-42,-65
93956371,-42,-65
93957535,-82,-65
93958443,-82,-65
93959447,-82,-65
93960452,-82,-65
93961459,-82,-65
93962503,-82,-65
93963475,-82,-65
93964474,-82,-65
93965470,-82,-73
93966469,-82,-73
93967473,-42,-73
93968479,-42,-73
93969485,-42,-73
93970543,-42,-73
93971501,-42,-73
93972501,-42,-73
93973500,-42,-73
93974503,-42,-73
93975540,-42,-73
93976525,-42,-73
93977565,-18,-73
93978506,-18,-73
93979513,-18,-73
93980515,-18,-73
93981522,-18,-73
93982635,-18,-73
93983587,-18,-73
93984601,-18,-73
93985710,-18,-73
93986728,-18,-73
93987727,-63,-73
93988767,-63,-73
93989817,-63,-73
93990876,-63,-73
93991889,-63,-73
93992892,-63,-73
93993890,-63,-73
93994999,-63,-73
93996030,-63,-73
93997031,-63,-73
93998073,-23,-73
93999115,-23,-73
94000129,-23,-73
94001126,-23,-73
94002179,-23,-73
94003214,-23,-73
94004161,-23,-73
94005164,-23,-73
94006168,-23,-73
94007176,-23,-73
94008184,-60,-73
94009234,-60,-73
94010209,-60,-73
94011198,-60,-73
94012211,-60,-73
94013218,-60,-73
94014213,-60,-73
94015233,-60,-73
94016218,-60,-73
94017267,-60,-73
94018309,-60,-73
94019374,-19,-73
94020375,-19,-73
94021381,-19,-73
94022427,-19,-73
94023523,-19,-73
94024505,-19,-73
94025514,-19,-73
94026517,-19,-73
94027525,-19,-73
94028529,-19,-73
94029627,-19,-73
94030677,-56,-73
94031630,-56,-73
94032635,-56,-73
94033640,-56,-73
94034636,-56,-73
94035693,-56,-73
94036664,-56,-73
94037645,-56,-74
94038708,-56,-74
94039654,-56,-74
94040658,-42,-74
94041664,-42,-74
94042698,-42,-74
94043725,-42,-74
94044680,-42,-74
94045686,-42,-74
94046691,-42,-74
94047690,-42,-74
94048727,-42,-74
94049706,-42,-74
94050723,-46,-74
94051778,-46,-74
94052790,-46,-74
94053792,-46,-74
94054789,-46,-74
94055876,-46,-74
94056833,-46,-74
94057834,-46,-74
94058892,-46,-74
94059841,-46,-74
94060847,-52,-74
94061855,-52,-74
94062860,-52,-74
94064058,-52,-74
94065007,-52,-74
94066019,-52,-74
94067015,-52,-74
94068021,-52,-75
94069070,-52,-75
94070048,-52,-75
94071045,-48,-75
94072047,-48,-75
94073052,-48,-75
94074057,-48,-75
94075059,-48,-75
94076151,-48,-75
94077189,-48,-75
94078155,-48,-75
94079215,-48,-75
94080166,-48,-75
94081168,-22,-75
94082218,-22,-75
94083249,-22,-75
94084255,-22,-75
94085282,-22,-75
94086295,-22,-75
94087296,-22,-75
94088299,-22,-75
94089403,-22,-75
94090444,-22,-75
94091395,-46,-75
94092407,-46,-75
94093408,-46,-75
94094419,-46,-75
94095457,-46,-75
94096476,-46,-75
94097457,-46,-75
94098464,-46,-75
94099530,-46,-75
94100480,-46,-75
94101485,-68,-75
94102539,-68,-75
94103546,-68,-75
94104507,-68,-75
94105517,-68,-75
94106524,-68,-75
94107518,-68,-75
94108525,-68,-75
94109534,-68,-75
94110548,-68,-75
94111534,-45,-75
94112542,-45,-75
94113538,-45,-75
94114549,-45,-75
94115587,-45,-75
94116613,-45,-75
94117572,-45,-75
94118575,-45,-75
94119616,-45,-75
94120589,-45,-75
94121603,-23,-75
94122670,-23,-75
94123669,-23,-75
94124664,-23,-75
94125660,-23,-75
94126668,-23,-75
94127670,-23,-75
94128710,-23,-75
94129843,-23,-75
94130887,-23,-75
94131844,-70,-75
94132849,-70,-75
94133854,-70,-75
94134860,-70,-75
94135905,-70,-75
94136892,-70,-75
94137866,-70,-75
94138873,-70,-75
94139921,-70,-75
94140888,-70,-75
94141906,-70,-75
94142893,-70,-75
94143937,-70,-75
94144901,-70,-75
94145903,-70,-75
94146913,-70,-75
94147915,-70,-75
94148962,-70,-75
94150175,-70,-75
94151162,-70,-75
94152173,-20,-75
94153175,-20,-75
94154174,-20,-75
94155187,-20,-75
94156191,-20,-75
94157258,-20,-75
94158300,-20,-75
94159301,-19,-74
94160351,-19,-74
94161319,-19,-74
94162372,-25,-74
94163348,-25,-74
94164333,-25,-74
94165345,-25,-74
94166345,-25,-74
94167356,-25,-74
94168349,-25,-74
94169399,-25,-74
94170428,-25,-68
94171385,-25,-68
94172398,-44,-68
94173394,-44,-68
94174399,-44,-68
94175448,-44,-68
94176457,-44,-68
94177438,-44,-68
94178438,-44,-68
94179442,-44,-68
94180490,-44,-68
94181454,-44,-68
94182517,-68,-68
94183484,-68,-68
94184472,-68,-68
94185482,-68,-68
94186486,-68,-68
94187493,-69,-68
94188494,-69,-68
94189503,-69,-68
94190621,-69,-68
94191572,-69,-68
94192575,-42,-68
94193578,-42,-68
94194614,-42,-68
94195664,-42,-68
94196637,-42,-68
94197633,-42,-68
94198625,-42,-68
94199627,-42,-68
94200680,-42,-68
94201647,-42,-68
94202678,-25,-68
94203705,-25,-68
94204658,-25,-68
94205662,-25,-68
94206658,-25,-68
94207672,-25,-68
94208694,-25,-68
94209684,-25,-68
94210703,-25,-68
94211698,-25,-68
94212696,-69,-68
94213698,-69,-68
94214784,-69,-68
94215862,-69,-68
94216864,-69,-68
94217823,-69,-68
94218939,-69,-68
94219943,-69,-68
94220992,-69,-68
94221976,-69,-68
94223073,-43,-68
94224088,-43,-68
94225076,-43,-68
94226080,-43,-68
94227075,-43,-68
94228085,-43,-68
94229126,-43,-68
94230137,-43,-68
94231106,-43,-68
94232117,-43,-68
94233113,-45,-68
94234116,-45,-68
94235121,-45,-68
94236141,-45,-68
94237151,-45,-68
94238144,-45,-68
94239144,-45,-68
94240152,-45,-68
94241199,-45,-68
94242206,-45,-68
94243221,-26,-68
94244172,-26,-68
94245179,-26,-68
94246186,-26,-68
94247370,-26,-68
94248373,-26,-68
94249383,-26,-68
94250390,-25,-67
94251378,-25,-67
94252382,-25,-67
94253385,-76,-67
94254389,-76,-67
94255430,-76,-67
94256399,-76,-67
94257458,-76,-67
94258415,-76,-67
94259409,-76,-67
94260415,-76,-67
94261453,-76,-67
94262470,-76,-67
94263455,-46,-67
94264438,-46,-67
94265443,-46,-67
94266461,-46,-67
94267455,-46,-67
94268462,-46,-67
94269466,-46,-67
94270520,-46,-67
94271478,-46,-67
94272485,-46,-46
94273485,-26,-46
94274486,-26,-46
94275522,-26,-46
94276520,-26,-46
94277500,-26,-46
94278504,-26,-46
94279590,-26,-46
94280590,-26,-46
94281637,-26,-46
94282639,-26,-46
94283726,-67,-46
94284727,-67,-46
94285733,-67,-46
94286739,-67,-46
94287847,-67,-46
94288885,-67,-46
94289935,-67,-46
94290885,-67,-46
94291951,-67,-46
94292944,-67,-46
94293948,-26,-46
94294949,-26,-46
94295995,-26,-46
94296992,-26,-46
94297975,-26,-46
94298977,-26,-46
94299977,-26,-46
94300978,-26,-46
94302059,-26,-46
94302989,-26,-46
94304042,-23,-46
94305002,-23,-46
94306009,-23,-46
94307021,-23,-46
94308020,-23,-46
94309068,-23,-46
94310204,-23,-46
94311217,-23,-46
94312207,-23,-46
94313207,-23,-46
94314213,-18,-46
94315215,-18,-46
94316252,-18,-46
94317303,-18,-46
94318255,-18,-46
94319252,-18,-46
94320283,-18,-46
94321289,-18,-46
94322385,-18,-46
94323323,-18,-46
94324345,-69,-46
94325350,-69,-46
94326359,-69,-46
94327371,-69,-46
94328370,-69,-46
94329400,-69,-46
94330429,-69,-46
94331390,-69,-46
94332392,-69,-46
94333394,-69,-46
94334397,-42,-46
94335436,-42,-46
94336459,-42,-46
94337445,-42,-46
94338443,-42,-46
94339450,-42,-46
94340462,-42,-46
94341461,-42,-45
94342594,-42,-45
94343554,-42,-45
94344537,-28,-45
94345547,-28,-45
94346551,-28,-45
94347558,-28,-45
94348562,-28,-45
94349565,-28,-45
94350588,-28,-45
94351577,-28,-45
94352624,-28,-45
94353637,-28,-45
94354631,-84,-45
94355670,-84,-45
94356882,-84,-45
94357839,-84,-45
94358842,-84,-45
94359838,-84,-45
94360841,-84,-45
94361854,-84,-45
94362893,-84,-45
94363865,-84,-45
94364850,-24,-45
94365855,-24,-45
94366851,-24,-45
94367860,-24,-45
94368893,-24,-45
94369912,-24,-45
94370874,-24,-45
94371873,-24,-45
94372871,-24,-45
94373879,-24,-74
94374885,-26,-74
94375932,-26,-74
94377023,-26,-74
94378011,-26,-74
94379012,-26,-74
94380015,-26,-74
94381050,-26,-74
94382084,-26,-74
94383129,-26,-74
94384060,-26,-74
94385064,-20,-74
94386074,-20,-74
94387076,-20,-74
94388087,-20,-74
94389189,-20,-74
94390189,-20,-74
94391149,-20,-74
94392146,-20,-74
94393148,-20,-74
94394153,-20,-74
94395155,-65,-74
94396165,-65,-74
94397172,-65,-74
94398166,-65,-74
94399164,-65,-74
94400174,-65,-74
94401188,-65,-74
94402264,-65,-74
94403318,-65,-74
94404239,-65,-74
94405236,-19,-74
94406238,-19,-74
94407252,-19,-74
94408260,-19,-74
94409291,-19,-74
94410290,-19,-74
94411294,-19,-74
94412290,-19,-74
94413326,-19,-74
94414334,-19,-74
94415359,-38,-74
94416366,-38,-74
94417350,-38,-74
94418361,-38,-74
94419362,-38,-74
94420366,-38,-74
94421382,-38,-74
94422425,-38,-74
94423489,-38,-74
94424396,-38,-74
94425396,-38,-74
94426398,-38,-74
94427406,-38,-74
94428416,-38,-74
94429426,-38,-74
94430445,-38,-74
94431441,-38,-74
94432438,-38,-74
94433443,-38,-73
94434454,-38,-73
94435490,-33,-73
94436505,-33,-73
94437454,-33,-73
94438468,-33,-73
94439470,-33,-73
94440470,-33,-73
94441634,-33,-73
94442647,-33,-73
94443685,-33,-73
94444627,-33,-73
94445655,-46,-73
94446652,-46,-73
94447662,-46,-73
94448723,-46,-73
94449832,-46,-73
94450876,-46,-73
94451838,-46,-73
94452834,-46,-73
94453859,-46,-73
94454865,-46,-73
94455913,-19,-73
94456892,-19,-73
94457879,-19,-73
94458892,-19,-73
94459891,-19,-73
94460900,-19,-73
94461913,-19,-73
94462914,-19,-73
94463998,-18,-72
94464916,-18,-72
94465915,-48,-72
94466916,-48,-72
94467920,-48,-72
94468970,-48,-72
94469948,-48,-72
94470938,-48,-72
94472049,-48,-72
94473047,-48,-72
94474065,-48,-72
94475065,-48,-58
94476071,-45,-58
94477120,-45,-58
94478078,-45,-58
94479089,-45,-58
94480088,-45,-58
94481104,-45,-58
94482189,-45,-58
94483175,-45,-58
94484207,-45,-58
94485165,-45,-58
94486161,-30,-58
94487170,-30,-58
94488172,-30,-58
94489217,-30,-58
94490219,-30,-58
94491190,-30,-58
94492196,-30,-58
94493196,-30,-58
94494208,-30,-58
94495252,-30,-58
94496350,-30,-58
94497362,-12,-58
94498347,-12,-58
94499353,-12,-58
94500357,-12,-58
94501366,-12,-58
94502406,-12,-58
94503423,-12,-58
94504444,-12,-58
94505409,-12,-58
94506537,-12,-58
94507542,-61,-58
94508553,-61,-58
94509571,-61,-58
94510626,-61,-58
94511618,-61,-58
94512625,-61,-58
94513622,-61,-58
94514621,-61,-58
94515670,-61,-58
94516680,-61,-58
94517639,-30,-58
94518642,-30,-58
94519654,-30,-58
94520647,-30,-58
94521651,-30,-58
94522700,-30,-58
94523664,-30,-58
94524706,-30,-57
94525674,-30,-57
94526680,-30,-57
94527678,-29,-57
94528700,-29,-57
94529703,-29,-57
94530748,-29,-57
94531695,-29,-57
94532700,-29,-57
94533707,-29,-57
94534709,-29,-57
94535749,-29,-57
94536739,-29,-57
94537724,-30,-57
94538814,-30,-57
94539822,-30,-57
94540822,-30,-57
94541818,-30,-57
94542890,-30,-57
94543942,-30,-57
94544943,-30,-57
94545904,-30,-57
94546909,-30,-57
94547968,-39,-57
94549007,-39,-57
94549993,-39,-57
94550976,-39,-57
94551981,-39,-57
94552986,-39,-57
94553990,-39,-57
94554993,-39,-57
94556016,-39,-57
94557046,-39,-57
94557995,-33,-57
94559005,-33,-57
94560023,-33,-57
94561021,-33,-57
94562041,-33,-57
94563024,-33,-57
94564051,-33,-57
94565088,-33,-57
94566042,-33,-57
94567040,-33,-57
94568041,-32,-57
94569105,-32,-57
94570119,-32,-57
94571080,-32,-57
94572082,-32,-57
94573079,-32,-57
94574086,-32,-57
94575088,-32,-57
94576128,-32,-57
94577149,-32,-45
94578139,-36,-45
94579141,-36,-45
94580215,-36,-45
94581220,-36,-45
94582263,-36,-45
94583232,-36,-45
94584241,-36,-45
94585307,-35,-44
94586275,-35,-44
94587284,-35,-44
94588283,-31,-44
94589343,-31,-44
94590371,-31,-44
94591324,-31,-44
94592327,-31,-44
94593328,-31,-44
94594340,-31,-44
94595362,-31,-44
94596356,-31,-44
94597375,-31,-44
94598365,-29,-44
94599370,-29,-44
94600388,-29,-44
94601409,-29,-44
94602447,-29,-44
94603454,-29,-44
94604440,-29,-44
94605478,-29,-44
94606439,-29,-44
94607444,-29,-44
94608472,-30,-44
94609476,-30,-44
94610499,-30,-44
94611484,-30,-44
94612568,-30,-44
94613568,-30,-44
94614573,-30,-44
94615603,-30,-43
94616595,-30,-43
94617639,-30,-43
94618593,-32,-43
94619595,-32,-43
94620611,-32,-43
94621600,-32,-43
94622636,-32,-43
94623628,-32,-43
94624622,-32,-43
94625664,-32,-43
94626621,-32,-43
94627627,-32,-43
94628644,-23,-43
94629635,-23,-43
94630700,-23,-43
94631643,-23,-43
94632646,-23,-43
94633650,-23,-43
94634658,-23,-43
94635712,-23,-43
94636813,-23,-43
94637800,-23,-43
94638807,-9,-43
94639809,-9,-43
94640827,-9,-43
94641818,-9,-43
94642823,-9,-43
94643873,-9,-44
94644900,-9,-44
94645943,-9,-43
94646907,-9,-43
94647905,-9,-43
94649077,-35,-43
94650048,-35,-43
94651058,-35,-43
94652050,-35,-43
94653058,-35,-43
94654064,-35,-43
94655078,-35,-43
94656081,-35,-43
94657131,-35,-43
94658088,-35,-43
94659088,-31,-43
94660101,-31,-43
94661110,-31,-43
94662142,-31,-43
94663131,-31,-43
94664117,-31,-43
94665128,-31,-43
94666171,-31,-43
94667124,-31,-43
94668133,-31,-43
94669214,-26,-43
94670224,-26,-43
94671197,-26,-43
94672191,-26,-43
94673194,-26,-43
94674194,-26,-43
94675200,-26,-43
94676209,-26,-42
94677315,-26,-42
94678298,-26,-41
94679301,-43,-41
94680307,-43,-41
94681311,-43,-41
94682357,-43,-41
94683324,-43,-41
94684327,-43,-41
94685330,-43,-41
94686372,-43,-41
94687332,-43,-41
94688333,-43,-41
94689356,-45,-41
94690395,-45,-41
94691354,-45,-41
94692353,-45,-41
94693355,-45,-41
94694360,-45,-41
94695411,-45,-41
94696377,-45,-41
94697401,-45,-41
94698432,-45,-41
94699434,-22,-41
94700443,-22,-41
94701457,-22,-41
94702497,-22,-41
94703506,-22,-41
94704463,-22,-41
94705469,-22,-41
94706521,-21,-40
94707485,-21,-40
94708480,-21,-40
94709616,-28,-40
94710637,-28,-40
94711617,-28,-40
94712614,-28,-40
94713620,-28,-40
94714626,-28,-40
94715666,-28,-40
94716678,-28,-40
94717638,-28,-40
94718646,-28,-40
94719642,-28,-40
94720647,-28,-40
94721653,-28,-40
94722681,-28,-40
94723684,-28,-40
94724670,-28,-40
94725677,-28,-40
94726726,-28,-40
94727683,-28,-40
94728737,-28,-40
94729725,-4,-40
94730781,-4,-40
94731736,-4,-40
94732738,-4,-40
94733943,-4,-40
94734942,-4,-40
94735969,-4,-40
94736963,-4,-39
94737957,-4,-39
94738959,-4,-39
94739961,-37,-39
94740972,-37,-39
94742002,-37,-39
94742982,-37,-39
94744032,-37,-39
94745013,-37,-39
94746013,-37,-39
94747059,-37,-39
94748015,-37,-39
94749061,-37,-39
94750074,-25,-39
94751056,-25,-39
94752063,-25,-39
94753059,-25,-39
94754063,-25,-39
94755066,-25,-39
94756078,-25,-39
94757137,-25,-39
94758076,-25,-39
94759081,-25,-39
94760090,-19,-39
94761095,-19,-39
94762150,-19,-39
94763159,-19,-39
94764173,-19,-39
94765163,-19,-39
94766222,-19,-39
94767284,-19,-39
94768235,-19,-39
94769274,-19,-39
94770430,-72,-37
94771376,-72,-37
94772382,-72,-37
94773382,-72,-37
94774390,-72,-37
94775451,-72,-37
94776455,-72,-37
94777447,-72,-37
94778541,-72,-37
94779546,-72,-37
94780558,-17,-37
94781554,-17,-37
94782609,-17,-37
94783570,-17,-37
94784570,-17,-37
94785571,-17,-37
94786571,-17,-37
94787626,-17,-37
94788592,-17,-37
94789599,-17,-37
94790659,-18,-37
94791605,-18,-37
94792609,-18,-37
94793607,-18,-37
94794613,-18,-37
94795650,-18,-37
94796667,-18,-37
94797662,-17,-36
94798737,-17,-36
94799745,-17,-36
94800749,-18,-36
94801746,-18,-36
94802899,-18,-36
94803942,-18,-36
94804896,-18,-36
94805898,-18,-36
94806906,-18,-36
94807956,-18,-36
94808944,-18,-36
94809929,-18,-36
94810996,-46,-36
94812006,-46,-36
94813018,-46,-36
94814013,-46,-36
94815017,-46,-36
94816043,-46,-36
94817080,-46,-36
94818040,-46,-36
94819039,-46,-36
94820046,-46,-36
94821044,-20,-36
94822107,-20,-36
94823098,-20,-36
94824114,-20,-36
94825098,-20,-36
94826097,-20,-36
94827105,-20,-36
94828175,-20,-36
94829178,-20,-35
94830198,-20,-35
94831278,-34,-35
94832277,-34,-35
94833279,-34,-35
94834278,-34,-35
94835315,-34,-35
94836310,-34,-35
94837332,-34,-35
94838321,-34,-35
94839369,-34,-35
94840384,-34,-35
94841383,-40,-35
94842428,-40,-35
94843461,-40,-35
94844406,-40,-35
94845411,-40,-35
94846419,-40,-35
94847425,-40,-35
94848477,-40,-35
94849433,-40,-35
94850450,-40,-35
94851431,-30,-35
94852434,-30,-35
94853446,-30,-35
94854440,-30,-35
94855477,-30,-35
94856495,-30,-35
94857450,-30,-35
94858458,-30,-35
94859454,-29,-35
94860466,-29,-35
94861471,-22,-35
94862522,-22,-35
94863657,-22,-35
94864638,-22,-35
94865647,-22,-35
94866650,-22,-35
94867670,-22,-35
94868766,-22,-35
94869692,-22,-35
94870744,-22,-35
94871860,-53,-59
94872870,-53,-59
94873877,-53,-59
94874878,-53,-59
94875922,-53,-59
94876898,-53,-59
94877882,-53,-59
94878896,-53,-59
94879897,-53,-59
94880900,-53,-59
94881903,-48,-59
94882958,-48,-59
94883932,-48,-59
94884923,-48,-59
94885926,-48,-59
94886932,-48,-59
94887937,-48,-59
94889028,-48,-59
94890003,-47,-58
94890945,-47,-58
94891953,-13,-58
94892963,-13,-58
94893971,-13,-58
94894969,-13,-58
94896164,-13,-58
94897177,-13,-58
94898160,-13,-58
94899162,-13,-58
94900201,-13,-58
94901202,-13,-58
94902239,-28,-58
94903259,-28,-58
94904250,-28,-58
94905246,-28,-58
94906249,-28,-58
94907254,-28,-58
94908271,-28,-58
94909353,-28,-58
94910304,-28,-58
94911282,-28,-58
94912288,-58,-58
94913290,-58,-58
94914303,-58,-58
94915322,-58,-58
94916311,-58,-58
94917361,-58,-58
94918324,-58,-58
94919327,-58,-58
94920320,-58,-58
94921321,-58,-58
94922371,-15,-58
94923349,-15,-58
94924339,-15,-58
94925438,-15,-58
94926448,-15,-58
94927445,-15,-58
94928476,-15,-58
94929538,-15,-58
94930532,-15,-58
94931486,-15,-58
94932525,-23,-58
94933531,-23,-58
94934538,-23,-58
94935580,-23,-58
94936550,-23,-58
94937566,-23,-58
94938551,-23,-58
94939560,-23,-58
94940672,-23,-58
94941674,-23,-58
94942699,-25,-58
94943737,-25,-58
94944698,-25,-58
94945702,-25,-58
94946706,-25,-58
94947710,-25,-58
94948745,-25,-58
94949785,-25,-58
94950754,-25,-57
94951743,-25,-57
94952743,-58,-57
94953754,-58,-57
94954756,-58,-57
94955802,-58,-57
94956820,-58,-57
94957767,-58,-57
94958773,-58,-57
94959792,-58,-57
94960909,-58,-57
94961915,-58,-57
94962929,-31,-57
94963944,-31,-57
94964938,-31,-57
94965935,-31,-57
94966937,-31,-57
94967945,-31,-57
94968982,-31,-57
94970059,-31,-57
94970956,-31,-57
94971961,-31,-57
94972967,-31,-47
94973972,-31,-47
94974979,-31,-47
94976003,-31,-47
94976997,-31,-47
94977982,-31,-47
94978987,-31,-47
94980003,-31,-47
94980992,-31,-47
94982009,-31,-47
94983052,-31,-47
94984011,-64,-47
94985076,-64,-47
94986077,-64,-47
94987082,-64,-47
94988085,-64,-47
94989130,-64,-47
94990231,-64,-47
94991177,-64,-47
94992172,-64,-47
94993174,-64,-47
94994180,-22,-47
94995194,-22,-47
94996266,-22,-47
94997281,-22,-47
94998273,-22,-47
94999272,-22,-47
95000271,-22,-47
95001274,-22,-47
95002315,-22,-47
95003331,-22,-47
95004290,-30,-47
95005295,-30,-47
95006295,-30,-47
95007300,-30,-47
95008321,-30,-47
95009426,-30,-47
95010468,-30,-47
95011411,-30,-47
95012411,-30,-47
95013416,-30,-47
95014421,-29,-47
95015468,-29,-47
95016537,-29,-47
95017487,-29,-47
95018493,-29,-47
95019500,-29,-47
95020502,-29,-47
95021512,-29,-47
95022567,-29,-47
95023542,-29,-47
95024535,-51,-47
95025535,-51,-47
95026528,-51,-47
95027532,-51,-47
95028539,-51,-47
95029726,-51,-47
95030811,-51,-47
95031782,-51,-47
95032786,-51,-47
95033870,-51,-47
95034875,-51,-47
95035924,-51,-47
95036901,-51,-47
95037885,-51,-47
95038891,-51,-47
95039904,-51,-47
95040904,-51,-47
95042015,-51,-47
95043003,-51,-47
95044051,-51,-47
95045009,-13,-46
95046018,-13,-46
95047013,-13,-46
95048019,-13,-46
95049061,-13,-46
95050043,-13,-46
95051072,-13,-46
95052034,-13,-46
95053042,-13,-46
95054044,-13,-46
95055148,-13,-46
95056234,-13,-46
95057281,-81,-46
95058236,-81,-46
95059247,-81,-46
95060252,-81,-46
95061249,-81,-46
95062383,-81,-46
